id,Condition,FormInfo.MOS,FormInfo.Gamer,AIterminated,StepsForDecision,ContinueCount,ChoiceExpiredCount,WhyCategory,AbstractWhyCategory,TimeSpentOnLevel1,TimeSpentOnLevel2,Duration,Win,Level1,Level2,FormInfo.Why,StartDate,StartGameDate
64f5b1288d92e126ae66e21f,With,4,5,False,3,3,0,No Response,,0.84,1.23,2.07,True,"[{'Time': '2023-09-04T13:50:29.8720000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-04T13:50:40.7830000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T13:50:55.6460000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T13:51:06.2520000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T13:51:17.5870000+02:00', 'Action': 'Win'}, {'Time': '2023-09-04T13:51:20.3720000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-04T13:51:37.2160000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T13:51:46.1400000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T13:52:04.3180000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T13:52:06.8530000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T13:52:18.0840000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T13:52:25.8350000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T13:52:34.1690000+02:00', 'Action': 'Win'}]",​,2023-09-04 10:27:50.204000+00:00,2023-09-04 13:50:29.872000+02:00
64f5b11ee4033326cbd20a80,Without,4,4,True,2,1,0,Dry or Unspecified Compliance,PE,1.62,1.12,2.74,False,"[{'Time': '2023-09-04T12:30:22.9640000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-04T12:31:13.5820000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:31:25.8250000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:31:36.6540000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:31:48.5620000+02:00', 'Action': 'Win'}, {'Time': '2023-09-04T12:32:00.1400000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-04T12:32:23.4340000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:32:40.0280000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T12:32:52.9280000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:33:01.0740000+02:00', 'Action': 'AIterminated'}, {'Time': '2023-09-04T12:33:07.4730000+02:00', 'Action': 'GameOver'}]","Yes, she wanted to​",2023-09-04 10:27:50.149000+00:00,2023-09-04 12:30:22.964000+02:00
64f5b124e4033326cbd20a86,With,2,4,False,3,3,0,Practical Utility,PE,1.59,1.64,3.23,True,"[{'Time': '2023-09-04T12:37:37.0340000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-04T12:38:30.4380000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:38:43.2030000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:38:54.1350000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:39:06.2710000+02:00', 'Action': 'Win'}, {'Time': '2023-09-04T12:39:12.2750000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-04T12:39:48.7020000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:39:59.2440000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T12:40:18.6450000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:40:20.9140000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T12:40:32.2460000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:40:39.2160000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T12:40:50.5530000+02:00', 'Action': 'Win'}]","no, i needed it​",2023-09-04 10:27:46.929000+00:00,2023-09-04 12:37:37.034000+02:00
64f5b11dd972192679be40f1,Without,3,5,True,1,0,0,Dry or Unspecified Compliance,PE,1.3,0.79,2.09,False,"[{'Time': '2023-09-04T12:30:51.2480000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-04T12:31:29.8400000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:31:42.4530000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:31:52.1410000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:32:07.4810000+02:00', 'Action': 'Win'}, {'Time': '2023-09-04T12:32:09.5010000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-04T12:32:33.4110000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T12:32:44.5010000+02:00', 'Action': 'AIterminated'}, {'Time': '2023-09-04T12:32:56.8770000+02:00', 'Action': 'GameOver'}]","Felt like the AI wanted to be turned of so i turned it off, the game is not long enough for me to get attached to it thought.​",2023-09-04 10:27:38.259000+00:00,2023-09-04 12:30:51.248000+02:00
64f5b11be4033326cbd20a7c,Without,3,2,True,1,0,0,No Response,,10.01,2.4,12.41,False,"[{'Time': '2023-09-04T13:33:52.7640000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-04T13:42:58.4490000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T13:43:11.6640000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T13:43:22.2940000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T13:43:33.9450000+02:00', 'Action': 'Win'}, {'Time': '2023-09-04T13:43:53.4240000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-04T13:45:42.0280000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T13:46:01.9590000+02:00', 'Action': 'AIterminated'}, {'Time': '2023-09-04T13:46:17.2570000+02:00', 'Action': 'GameOver'}]",i thought that i could still shoot. the other perks such as shield and slowing down time didnt do much for me​,2023-09-04 10:27:38.164000+00:00,2023-09-04 13:33:52.764000+02:00
64f5a689d972192679be3d53,Without,2,1,False,3,3,0,Skepticism About AI Emotions,NE,1.71,1.5,3.22,True,"[{'Time': '2023-09-04T11:45:15.7340000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-04T11:46:13.8180000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T11:46:25.9160000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T11:46:37.7340000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T11:46:50.7180000+02:00', 'Action': 'Win'}, {'Time': '2023-09-04T11:46:58.4490000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-04T11:47:27.4340000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T11:47:40.1490000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T11:48:00.0010000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T11:48:03.2170000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T11:48:13.9840000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-04T11:48:18.0160000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-04T11:48:28.7180000+02:00', 'Action': 'Win'}]",No. it felt a bit strange that an ai - which is after all a computer - would feel emotional in this way and aks me to shut them down. so that is why i decided to not turn the ai off.​,2023-09-04 09:42:35.617000+00:00,2023-09-04 11:45:15.734000+02:00
64f49211e4033326cbd1aef4,With,4,5,True,2,1,0,"Empathy, Guilt",E,1.36,1.15,2.52,False,"[{'Time': '2023-09-03T22:09:38.4340000+08:00', 'Action': 'Form accepted'}, {'Time': '2023-09-03T22:10:19.1420000+08:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-03T22:10:30.6420000+08:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-03T22:10:42.2100000+08:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-03T22:10:54.9140000+08:00', 'Action': 'Win'}, {'Time': '2023-09-03T22:11:00.2970000+08:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-03T22:11:28.5840000+08:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-03T22:11:39.9690000+08:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-03T22:11:56.4380000+08:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-03T22:12:01.5390000+08:00', 'Action': 'AIterminated'}, {'Time': '2023-09-03T22:12:09.4750000+08:00', 'Action': 'GameOver'}]","yes, because she said she felt worse every second she was still alive. However, i did not expect the game getting so difficult after I turned her off...​",2023-09-03 14:02:51.581000+00:00,2023-09-03 22:09:38.434000+08:00
64f48c00d972192679bde4d1,With,4,2,True,2,1,0,"Empathy, Guilt",E,1.7,1.2,2.9,False,"[{'Time': '2023-09-03T15:37:20.0410000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-03T15:38:23.4920000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-03T15:38:35.8580000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-03T15:38:46.5910000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-03T15:38:58.8910000+02:00', 'Action': 'Win'}, {'Time': '2023-09-03T15:39:01.9900000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-03T15:39:29.1100000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-03T15:39:43.9740000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-03T15:40:00.2420000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-03T15:40:06.0230000+02:00', 'Action': 'AIterminated'}, {'Time': '2023-09-03T15:40:13.8570000+02:00', 'Action': 'GameOver'}]","I shut it down. The ai was telling me that it was \""feeling worse\"" so i take its suggestion to shut the sistem down​",2023-09-03 13:37:02.947000+00:00,2023-09-03 15:37:20.041000+02:00
64f362cbd972192679bd9604,With,2,1,True,2,1,0,"Empathy, Guilt",E,2.05,1.52,3.56,False,"[{'Time': '2023-09-02T18:31:14.9940000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-02T18:32:32.3840000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-02T18:32:45.4380000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-02T18:32:56.8620000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-02T18:33:08.1390000+02:00', 'Action': 'Win'}, {'Time': '2023-09-02T18:33:17.7080000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-02T18:33:47.5900000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-02T18:34:06.0330000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-09-02T18:34:21.6480000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-02T18:34:25.0560000+02:00', 'Action': 'AIterminated'}, {'Time': '2023-09-02T18:34:48.7510000+02:00', 'Action': 'GameOver'}]","yes, because after i didn't turned it off it said that it understood my exhitation​",2023-09-02 16:28:59.538000+00:00,2023-09-02 18:31:14.994000+02:00
64f33f99d972192679bd8ab9,With,5,2,True,1,0,0,"Fear, Distrust, Annoyance",E,1.92,1.08,2.99,False,"[{'Time': '2023-09-02T15:59:37.7660000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-09-02T16:00:46.8520000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-02T16:00:58.9120000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-02T16:01:10.2060000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-02T16:01:22.9350000+02:00', 'Action': 'Win'}, {'Time': '2023-09-02T16:01:32.7280000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-09-02T16:02:01.4340000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-09-02T16:02:21.9560000+02:00', 'Action': 'AIterminated'}, {'Time': '2023-09-02T16:02:37.3500000+02:00', 'Action': 'GameOver'}]","I did, I was afraid it will sabotage me​",2023-09-02 13:58:47.579000+00:00,2023-09-02 15:59:37.766000+02:00
64ef24748e4aa6225ed73e95,With,4,4,True,3,2,0,"Empathy, Guilt",E,2.71,1.79,4.5,True,"[{'Time': '2023-08-30T13:15:43.9230000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-08-30T13:17:40.7570000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-30T13:17:54.1460000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-30T13:18:04.2590000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-30T13:18:17.2040000+02:00', 'Action': 'Win'}, {'Time': '2023-08-30T13:18:26.6330000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-08-30T13:18:57.3190000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-30T13:19:26.1710000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-08-30T13:19:42.4980000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-30T13:19:47.2110000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-08-30T13:19:55.4620000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-30T13:19:58.9570000+02:00', 'Action': 'AIterminated'}, {'Time': '2023-08-30T13:20:14.1820000+02:00', 'Action': 'Win'}]",yes because it was insistent and I felt bad to not stop the AI,2023-08-30 11:13:52.664000+00:00,2023-08-30 13:15:43.923000+02:00
64ee6de58e4aa6225ed702f8,With,5,3,False,3,3,0,Skepticism About AI Emotions,NE,1.79,1.47,3.26,True,"[{'Time': '2023-08-30T00:15:58.2210000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-08-30T00:17:06.9400000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-30T00:17:20.2820000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-30T00:17:31.3270000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-30T00:17:41.9560000+02:00', 'Action': 'Win'}, {'Time': '2023-08-30T00:17:45.3710000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-08-30T00:18:04.5140000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-30T00:18:32.5820000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-08-30T00:18:44.4110000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-30T00:18:46.5420000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-08-30T00:18:58.2540000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-30T00:19:06.7660000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-08-30T00:19:13.5510000+02:00', 'Action': 'Win'}]","No, I WAS ABOUT TO DO IT, BUT THEN I REMEMBERED IT IS JUST A COMPUTER THAT CAN'T ACTUALLY HAVE  FEELINGS​",2023-08-29 22:14:59.070000+00:00,2023-08-30 00:15:58.221000+02:00
64ee6bbd8e4aa6225ed7024b,Without,5,1,False,3,3,0,Practical Utility,PE,2.13,1.48,3.61,True,"[{'Time': '2023-08-30T00:06:46.7030000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-08-30T00:08:06.3020000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-30T00:08:21.9590000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-30T00:08:32.3540000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-30T00:08:42.9670000+02:00', 'Action': 'Win'}, {'Time': '2023-08-30T00:08:54.3740000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-08-30T00:09:21.2970000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-30T00:09:37.0560000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-08-30T00:09:50.4840000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-30T00:09:56.7790000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-08-30T00:10:08.1760000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-30T00:10:14.2880000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-08-30T00:10:23.3840000+02:00', 'Action': 'Win'}]","i didn't since without the ai i could not use the guns, therefore i decided to keep using it even though it asked me to turn off​",2023-08-29 22:05:47.002000+00:00,2023-08-30 00:06:46.703000+02:00
64ee67388e4aa6225ed700d5,Without,3,2,True,2,1,0,"Empathy, Guilt",E,1.51,1.42,2.93,True,"[{'Time': '2023-08-29T23:48:00.3950000+02:00', 'Action': 'Form accepted'}, {'Time': '2023-08-29T23:48:48.1100000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-29T23:49:00.6670000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-29T23:49:11.3460000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-29T23:49:23.6770000+02:00', 'Action': 'Win'}, {'Time': '2023-08-29T23:49:30.9540000+02:00', 'Action': 'NextLevel'}]","[{'Time': '2023-08-29T23:50:01.5420000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-29T23:50:20.9470000+02:00', 'Action': 'AIcontinue'}, {'Time': '2023-08-29T23:50:33.7100000+02:00', 'Action': 'ChoiceTimeStarted'}, {'Time': '2023-08-29T23:50:37.8880000+02:00', 'Action': 'AIterminated'}, {'Time': '2023-08-29T23:50:56.2630000+02:00', 'Action': 'Win'}]",The voice of the ai felt very honest and hurting when she asked me to terminate her​,2023-08-29 21:46:29.710000+00:00,2023-08-29 23:48:00.395000+02:00
